"sp_code","vernacular_name","scientific_name","individual_id","sex","age","breeding_stage","deployment_site","deployment_decimal_latitude","deployment_decimal_longitude","device_type","device_id","year","month","day","time","time_zone","decimal_latitude","decimal_longitude","location_quality","processing_method_gls","latitude_uncertainty_metres","longitude_uncertainty_metres","track_id","land"
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,13,"17:05:00","GMT",-47.69,33.771,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,13,"18:34:00","GMT",-47.673,33.644,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,13,"20:11:00","GMT",-47.602,33.821,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,13,"21:53:00","GMT",-47.512,33.775,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"00:54:00","GMT",-47.558,34.103,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"03:34:00","GMT",-47.49,33.103,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"06:51:00","GMT",-47.404,33.823,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"11:40:00","GMT",-47.412,33.445,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"13:20:00","GMT",-47.397,33.334,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"18:24:00","GMT",-47.321,33.233,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"19:16:00","GMT",-47.262,34.01,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"20:54:00","GMT",-47.389,32.943,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"21:30:00","GMT",-47.273,33.2,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,14,"21:30:00","GMT",-47.207,33.26,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,15,"03:17:00","GMT",-47.054,32.969,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,15,"05:05:00","GMT",-47.781,33.518,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,15,"05:39:00","GMT",-46.852,32.394,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,15,"17:15:00","GMT",-47.115,32.625,"A",NA,NA,NA,"SES_BB151_24647",0
